,Copies,Helstrom sim,Fidelity sim
0,1,0.3412015775807182,0.12940530239881287
0,2,0.46625194403596953,0.240587153501671
0,3,0.5521563352978134,0.33610771739267126
0,4,0.6169129930070562,0.4181600517257534
0,5,0.6678266856186681,0.48862264762039304
0,6,0.708805854428495,0.5491057066359195
0,7,0.7422622906212059,0.6009904373411976
0,8,0.7698207982999802,0.6454624502948657
0,9,0.7926427288778145,0.6835401596080292
0,10,0.8115939820893512,0.7160989562040042
0,11,0.8273407274598011,0.7438917978682066
0,12,0.840407892758073,0.7675667604101031
0,13,0.8512169123052807,0.787682009586153
0,14,0.8601111873872624,0.8047185822320109
0,15,0.8673738932441699,0.8190913051346035
0,16,0.8732408174880143,0.8311581297132801
0,17,0.8779098580793907,0.8412281180493483
0,18,0.8815482070559143,0.8495682799306149
0,19,0.8842978885778273,0.8564094302970302
0,20,0.8862800995669353,0.8619512108936447
