,Copies,Helstrom sim,Fidelity sim
0,102,0.7015334496570923,0.7015311242742304
0,103,0.6993989919844933,0.6993968737252579
0,104,0.6972759040872216,0.6972739738932431
0,105,0.6951641032392027,0.6951623438674635
0,106,0.6930635072140562,0.6930619030576919
0,107,0.6909740343095487,0.6909725712369895
0,108,0.6888956033685298,0.6888942685790117
0,109,0.686828133796715,0.6868269156904806
0,110,0.6847715455777468,0.684770433639339
0,111,0.6827257592857495,0.6827247439790763
0,112,0.6806906960957544,0.6806897687696648
0,113,0.6786662777921697,0.6786654305954605
0,114,0.6766524267755634,0.676651652580443
0,115,0.6746490660679288,0.6746483584010626
0,116,0.6726561193166161,0.6726554722969782
0,117,0.6706735107970822,0.6706729190799173
0,118,0.6687011654145913,0.6687006241408717
0,119,0.6667390087050075,0.6667385134558038
0,120,0.6647869668347544,0.6647865135900605
0,121,0.6628449666000716,0.6628445517016031
0,122,0.6609129354256309,0.6609125555432172
0,123,0.6589908013625979,0.6589904534638009
0,124,0.6570784930862097,0.6570781744088551
0,125,0.6551759398929136,0.655175647920243
0,126,0.6532830716971486,0.653282804135323
0,127,0.6513998190277829,0.6513995737855274
0,128,0.6495261130242774,0.6495258881944473
0,129,0.6476618854326004,0.6476616792754684
0,130,0.6458070686009288,0.6458068795290465
0,131,0.6439615954751712,0.6439614220396485
0,132,0.6421253995943261,0.642125240472373
0,133,0.6402984150857133,0.6402982690693501
0,134,0.6384805766601019,0.6384804426459084
0,135,0.6366718196067299,0.6366716965865332
0,136,0.6348720797882619,0.6348719668406848
0,137,0.6330812936356791,0.6330811899184625
0,138,0.6312993981431286,0.6312993028861434
0,139,0.6295263308627252,0.6295262433616364
0,140,0.6277620298993406,0.6277619495098345
0,141,0.6260064339053787,0.6260063600379049
0,142,0.6242594820755183,0.6242594141905227
0,143,0.6225211141414968,0.622521051745064
0,144,0.6207912703668574,0.620791213006759
0,145,0.6190698915417395,0.6190698388038247
0,146,0.6173569189776708,0.6173568704825799
0,147,0.6156522945023832,0.6156522499025558
0,148,0.6139559604546595,0.6139559194316009
0,149,0.6122678596791986,0.6122678219409949
0,150,0.6105879355215265,0.6105879008005697
0,151,0.6089161318229181,0.6089160998738437
0,152,0.6072523929153927,0.6072523635131797
0,153,0.6055966636167053,0.6055966365549542
0,154,0.6039488892254155,0.6039488643147752
0,155,0.6023090155159695,0.6023089925826974
0,156,0.6006769887338467,0.6006769676184934
0,157,0.5990527555907335,0.5990527361469435
0,158,0.597436263259756,0.5974362453531674
0,159,0.5958274593707474,0.5958274428779929
0,160,0.5942262920055706,0.594226276813352
0,161,0.5926327096934766,0.5926326956977348
0,162,0.5910466614065182,0.5910466485116629
0,163,0.5894680965550168,0.5894680846732179
0,164,0.5878969649830582,0.5878969540336099
0,165,0.5863332169640518,0.5863332068727855
0,166,0.5847768031963315,0.5847767938950666
0,167,0.5832276747988031,0.5832276662248658
0,168,0.5816857833066421,0.5816857754024066
0,169,0.5801510806670374,0.5801510733795123
0,170,0.5786235192349792,0.5786235125154285
0,171,0.5771030517690964,0.5771030455726939
0,172,0.575589631427542,0.5755896257130537
0,173,0.5740832117639243,0.5740832064934082
0,174,0.5725837467232749,0.5725837418618207
0,175,0.5710911906380816,0.5710911861535612
0,176,0.5696054982243377,0.5696054940871832
0,177,0.5681266245776728,0.568126620760666
0,178,0.5666545251694929,0.5666545216475759
0,179,0.5651891558431819,0.565189152593284
0,180,0.5637304728103529,0.5637304698112322
0,181,0.5622784326471222,0.5622784298792145
0,182,0.5608329922904436,0.5608329897357337
0,183,0.5593941090344812,0.5593941066763709
0,184,0.5579617405270154,0.5579617383502176
0,185,0.5565358447658995,0.5565358427563273
0,186,0.5551163800955539,0.5551163782402301
0,187,0.553703305203501,0.5537033034904668
0,188,0.5522965791169373,0.5522965775351736
0,189,0.5508961611993509,0.5508961597386955
0,190,0.5495020111471709,0.5495020097982645
0,191,0.5481140889864621,0.5481140877406726
0,192,0.5467323550696497,0.5467323539190181
0,193,0.5453567700722907,0.5453567690094826
0,194,0.5439872949898801,0.5439872940081307
0,195,0.5426238911346797,0.5426238902277513
0,196,0.541266520132614,0.5412665192947517
0,197,0.539915143920167,0.5399151431460664
0,198,0.5385697247413362,0.5385697240261023
0,199,0.5372302251446218,0.5372302244837397
0,200,0.5358966079800288,0.5358966073693311
0,201,0.534568836396144,0.534568835831789
0,202,0.5332468738371942,0.5332468733156365
0,203,0.5319306840401817,0.5319306835581492
0,204,0.5306202310320292,0.5306202305865021
0,205,0.5293154791267747,0.529315478714965
0,206,0.5280163929227665,0.5280163925421043
0,207,0.5267229372999345,0.5267229369480442
0,208,0.5254350774170511,0.5254350770917403
0,209,0.5241527787090503,0.5241527784082971
0,210,0.5228760068843603,0.5228760066062983
0,211,0.5216047279222902,0.5216047276651931
0,212,0.5203389080704077,0.5203389078326827
0,213,0.5190785138419759,0.5190785136221533
0,214,0.5178235120134262,0.517823511810148
0,215,0.5165738696218171,0.5165738694338294
0,216,0.5153295539623773,0.5153295537885215
0,217,0.5140905325860299,0.514090532425236
0,218,0.5128567732969661,0.512856773148247
