,Copies,Helstrom sim,Fidelity sim
0,1,0.04050037910744326,0.0036050801743389305
0,2,0.057082328412573595,0.007189427424949891
0,3,0.0696756589004712,0.010752015400337652
0,4,0.08018449475017003,0.014291895308184909
0,5,0.08934936987056002,0.017808191643451484
0,6,0.09755158270350602,0.021300098140488923
0,7,0.1050185423033022,0.02476687393743267
0,8,0.11189901014160712,0.02820783994173744
0,9,0.11829673075314225,0.03162237538633473
0,10,0.12428754332320607,0.035009914566420004
0,11,0.1299289298618983,0.03836994374743475
0,12,0.13526572625379055,0.041701998235280806
0,13,0.1403337290194614,0.04500565960030228
0,14,0.14516207508279316,0.048280553046991935
0,15,0.14977486963823142,0.051526344921829455
0,16,0.1541923339045037,0.05474274035203343
0,17,0.15843163549830308,0.057929481008415266
0,18,0.16250750269564723,0.06108634298585716
0,19,0.16643268771729405,0.06421313479529103
0,20,0.17021832215357363,0.06730969546138017
0,21,0.17387419379407354,0.07037589272039657
0,22,0.1774089651727537,0.07341162131308829
0,23,0.1808303482058931,0.07641680136759958
0,24,0.18414524528232853,0.07939137686776358
0,25,0.18735986439053032,0.08233531420232866
0,26,0.19047981391673907,0.08524860079093992
0,27,0.19351018135496295,0.08813124378285994
0,28,0.19645559915985789,0.09098326882468301
0,29,0.19932030023142047,0.09380471889346186
0,30,0.20210816496874529,0.09659565319183788
0,31,0.20482276141487374,0.09935614610199438
0,32,0.20746737969919693,0.1020862861953583
0,33,0.2100450617415493,0.10478617529518595
0,34,0.2125586269944908,0.1074559275892706
0,35,0.21501069485349647,0.11009566879021528
0,36,0.21740370424929642,0.11270553534076976
0,37,0.2197399308449511,0.11528567366193389
0,38,0.22202150218697445,0.11783623944159453
0,39,0.22425041110081698,0.12035739696161346
0,40,0.2264285275734214,0.12284931846137667
0,41,0.22855760932668387,0.12531218353590903
0,42,0.23063931125367662,0.1277461785667881
0,43,0.23267519386362795,0.13015149618414884
0,44,0.23466673085962356,0.13252833475816597
0,45,0.23661531595520408,0.1348768979185079
0,46,0.23852226902092027,0.13719739410031484
0,47,0.24038884163918536,0.13949003611530542
0,48,0.24221622213531419,0.14175504074674827
0,49,0.24400554014345047,0.14399262836703486
0,50,0.24575787075850394,0.14620302257670803
0,51,0.24747423831881413,0.14838644986381969
0,52,0.24915561985846116,0.15054313928256177
0,53,0.2508029482636056,0.15267332215020504
0,54,0.25241711516293336,0.1547772317613496
0,55,0.2539989735788836,0.15685510311864198
0,56,0.25554934036308724,0.15890717267903626
0,57,0.25706899843697223,0.16093367811488524
0,58,0.2585586988559638,0.16293485808899907
0,59,0.26001916271383746,0.16491095204301182
0,60,0.26145108290191604,0.16686219999833213
0,61,0.2628551257362517,0.16878884236901315
0,62,0.2642319324645319,0.17069111978597679
0,63,0.2655821206633836,0.1725692729319142
0,64,0.26690628553546153,0.17442354238639304
0,65,0.268205001114878,0.17625416848055978
0,66,0.26947882138880475,0.17806139116100617
0,67,0.2707282813420145,0.17984544986224843
0,68,0.27195389793081914,0.1816065833874395
0,69,0.27315617099204265,0.18334502979681028
0,70,0.27433558409220804,0.1850610263034933
0,71,0.27549260532163167,0.18675480917630302
0,72,0.27662768803772186,0.18842661364910218
0,73,0.27774127156136835,0.19007667383644075
0,74,0.2788337818299602,0.19170522265509848
0,75,0.2799056320102646,0.19331249175121262
0,76,0.2809572230741976,0.19489871143274654
0,77,0.2819889443400783,0.19646411060695138
0,78,0.2830011739819756,0.19800891672256413
0,79,0.28399427950933265,0.19953335571653094
0,80,0.28496861821902786,0.20103765196496845
0,81,0.2859245376217189,0.2025220282381305
0,82,0.28686237584430235,0.20398670565919375
0,83,0.28778246201010316,0.2054319036666403
0,84,0.28868511659825774,0.2068578399800185
0,85,0.2895706517837125,0.2082647305689278
0,86,0.29043937175910334,0.20965278962504713
0,87,0.291291573039684,0.21102222953698324
0,88,0.2921275447524081,0.21237326086788877
0,89,0.29294756891017515,0.213706092335573
0,90,0.2937519206721714,0.21502093079505702
0,91,0.29454086859117207,0.21631798122339982
0,92,0.2953146748486009,0.21759744670663472
0,93,0.2960735954781252,0.218859528428763
0,94,0.2968178805784444,0.22010442566264138
0,95,0.29754777451593906,0.2213323357626357
0,96,0.2982635161177781,0.22254345415898794
0,97,0.29896533885604076,0.22373797435378354
0,98,0.29965347102335854,0.22491608791835316
0,99,0.30032813590060714,0.22607798449215236
0,100,0.3009895519170629,0.22722385178287885
